seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr15	102100460	102100585	126	*	Promoter	15	102100413	102115996	15584	1	209039	ENSMUST00000228958.1	47	ENSMUSG00000037003	Tns2	tensin 2	SMRT CpG 6hr
chr15	103515128	103515253	126	*	Promoter	15	103514920	103530052	15133	1	18574	ENSMUST00000227955.1	208	ENSMUSG00000022489	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	SMRT CpG 6hr
chr16	3699444	3699569	126	*	Distal Intergenic	16	3707686	3718085	10400	2	54483	ENSMUST00000100222.3	18516	ENSMUSG00000022534	Mefv	Mediterranean fever	SMRT CpG 6hr
chr16	3714789	3714914	126	*	Intron (ENSMUST00000023180.14/54483, intron 2 of 9)	16	3707686	3718085	10400	2	54483	ENSMUST00000100222.3	3171	ENSMUSG00000022534	Mefv	Mediterranean fever	SMRT CpG 6hr
chr16	3723387	3723512	126	*	Distal Intergenic	16	3707218	3718097	10880	2	54483	ENSMUST00000023180.14	-5290	ENSMUSG00000022534	Mefv	Mediterranean fever	SMRT CpG 6hr
chr16	3732707	3732832	126	*	Distal Intergenic	16	3744093	3750781	6689	1	74120	ENSMUST00000023176.4	-11261	ENSMUSG00000022529	Zfp263	zinc finger protein 263	SMRT CpG 6hr
chr16	3743626	3743751	126	*	Promoter	16	3744093	3750781	6689	1	74120	ENSMUST00000023176.4	-342	ENSMUSG00000022529	Zfp263	zinc finger protein 263	SMRT CpG 6hr
chr16	3744054	3744179	126	*	Promoter	16	3744093	3750781	6689	1	74120	ENSMUST00000023176.4	0	ENSMUSG00000022529	Zfp263	zinc finger protein 263	SMRT CpG 6hr
chr16	3775986	3776111	126	*	Intron (ENSMUST00000231051.1/ENSMUST00000231051.1, intron 1 of 2)	16	3747887	3750784	2898	1	74120	ENSMUST00000162207.1	28099	ENSMUSG00000022529	Zfp263	zinc finger protein 263	SMRT CpG 6hr
chr16	4879820	4879945	126	*	Promoter	16	4874778	4880315	5538	2	207740	ENSMUST00000037843.6	370	ENSMUSG00000039568	Ubald1	UBA-like domain containing 1	SMRT CpG 6hr
chr16	4880362	4880487	126	*	Promoter	16	4874778	4880315	5538	2	207740	ENSMUST00000037843.6	-47	ENSMUSG00000039568	Ubald1	UBA-like domain containing 1	SMRT CpG 6hr
chr16	10436448	10436573	126	*	Intron (ENSMUST00000051118.6/383103, intron 1 of 6)	16	10427039	10429261	2223	2	383103	ENSMUST00000141587.1	-7187	ENSMUSG00000050908	Tvp23a	trans-golgi network vesicle protein 23A	SMRT CpG 6hr
chr16	10441521	10441646	126	*	Intron (ENSMUST00000051118.6/383103, intron 1 of 6)	16	10423244	10447144	23901	2	383103	ENSMUST00000128288.7	5498	ENSMUSG00000050908	Tvp23a	trans-golgi network vesicle protein 23A	SMRT CpG 6hr
chr16	10448959	10449084	126	*	Distal Intergenic	16	10420557	10447362	26806	2	383103	ENSMUST00000051118.6	-1597	ENSMUSG00000050908	Tvp23a	trans-golgi network vesicle protein 23A	SMRT CpG 6hr
chr16	20097413	20097538	126	*	Promoter	16	20097542	20129221	31680	1	75785	ENSMUST00000023509.4	-4	ENSMUSG00000062901	Klhl24	kelch-like 24	SMRT CpG 6hr
chr16	20097927	20098052	126	*	Promoter	16	20097592	20107132	9541	1	75785	ENSMUST00000231842.1	335	ENSMUSG00000062901	Klhl24	kelch-like 24	SMRT CpG 6hr
chr16	20425947	20426072	126	*	Promoter	16	20392675	20425986	33312	2	27416	ENSMUST00000077867.9	0	ENSMUSG00000022822	Abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	SMRT CpG 6hr
chr16	32651092	32651217	126	*	Intron (ENSMUST00000145627.7/51789, intron 1 of 3)	16	32657023	32668271	11249	1	51789	ENSMUST00000150383.7	-5806	ENSMUSG00000022791	Tnk2	tyrosine kinase, non-receptor, 2	SMRT CpG 6hr
chr16	33683811	33683936	126	*	Promoter	16	33684370	33766813	82444	1	77446	ENSMUST00000232568.1	-434	ENSMUSG00000075254	Heg1	heart development protein with EGF-like domains 1	SMRT CpG 6hr
chr16	33745547	33745672	126	*	Intron (ENSMUST00000232568.1/77446, intron 12 of 16)	16	33753156	33761012	7857	1	77446	ENSMUST00000152832.1	-7484	ENSMUSG00000075254	Heg1	heart development protein with EGF-like domains 1	SMRT CpG 6hr
chr16	36530733	36530858	126	*	Intron (ENSMUST00000063597.13/12374, intron 1 of 6)	16	36494467	36561606	67140	2	12374	ENSMUST00000172826.1	30748	ENSMUSG00000051980	Casr	calcium-sensing receptor	SMRT CpG 6hr
chr16	36588079	36588204	126	*	Intron (ENSMUST00000231896.1/ENSMUST00000231896.1, intron 1 of 3)	16	36517838	36562141	44304	2	12374	ENSMUST00000174750.1	-25938	ENSMUSG00000051980	Casr	calcium-sensing receptor	SMRT CpG 6hr
chr16	43966082	43966207	126	*	Exon (ENSMUST00000231700.1/ENSMUST00000231700.1, exon 5 of 5)	16	43969078	43979093	10016	2	332175	ENSMUST00000036321.13	12886	ENSMUSG00000036304	Zdhhc23	zinc finger, DHHC domain containing 23	SMRT CpG 6hr
chr16	45614365	45614490	126	*	Intron (ENSMUST00000161347.8/14525, intron 2 of 5)	16	45610423	45622867	12445	1	14525	ENSMUST00000023339.4	3942	ENSMUSG00000022659	Gcsam	germinal center associated, signaling and motility	SMRT CpG 6hr
chr16	87746858	87746983	126	*	Distal Intergenic	16	87699004	87722920	23917	1	12013	ENSMUST00000156958.1	47854	ENSMUSG00000025612	Bach1	BTB and CNC homology 1, basic leucine zipper transcription factor 1	SMRT CpG 6hr
chr16	91789830	91789955	126	*	Intron (ENSMUST00000114001.7/16443, intron 4 of 28)	16	91784105	91828310	44206	1	16443	ENSMUST00000133389.1	5725	ENSMUSG00000022957	Itsn1	intersectin 1 (SH3 domain protein 1A)	SMRT CpG 6hr
chr16	91820381	91820506	126	*	Exon (ENSMUST00000114001.7/16443, exon 13 of 29)	16	91816826	91827897	11072	1	16443	ENSMUST00000151044.1	3555	ENSMUSG00000022957	Itsn1	intersectin 1 (SH3 domain protein 1A)	SMRT CpG 6hr
chr16	91825953	91826078	126	*	Intron (ENSMUST00000114001.7/16443, intron 14 of 28)	16	91827537	91828273	737	1	16443	ENSMUST00000144101.1	-1459	ENSMUSG00000022957	Itsn1	intersectin 1 (SH3 domain protein 1A)	SMRT CpG 6hr
chr16	91869700	91869825	126	*	Exon (ENSMUST00000114001.7/16443, exon 28 of 29)	16	91862026	91871347	9322	1	16443	ENSMUST00000138117.1	7674	ENSMUSG00000022957	Itsn1	intersectin 1 (SH3 domain protein 1A)	SMRT CpG 6hr
chr17	23645236	23645361	126	*	Promoter	17	23628311	23645277	16967	2	240047	ENSMUST00000024696.8	0	ENSMUSG00000023903	Mmp25	matrix metallopeptidase 25	SMRT CpG 6hr
chr17	24632592	24632717	126	*	Promoter	17	24632680	24638836	6157	1	18207	ENSMUST00000234308.1	0	ENSMUSG00000041429	Nthl1	nth (endonuclease III)-like 1 (E.coli)	SMRT CpG 6hr
chr17	26532834	26532959	126	*	Distal Intergenic	17	26505590	26508519	2930	2	19252	ENSMUST00000025025.6	-24315	ENSMUSG00000024190	Dusp1	dual specificity phosphatase 1	SMRT CpG 6hr
chr17	26533879	26534004	126	*	Distal Intergenic	17	26505590	26508519	2930	2	19252	ENSMUST00000025025.6	-25360	ENSMUSG00000024190	Dusp1	dual specificity phosphatase 1	SMRT CpG 6hr
chr17	31834540	31834665	126	*	Distal Intergenic	17	31849754	31851575	1822	2	17691	ENSMUST00000234867.1	16910	ENSMUSG00000024042	Sik1	salt inducible kinase 1	SMRT CpG 6hr
chr17	31835719	31835844	126	*	Distal Intergenic	17	31849754	31851575	1822	2	17691	ENSMUST00000234867.1	15731	ENSMUSG00000024042	Sik1	salt inducible kinase 1	SMRT CpG 6hr
chr17	31855942	31856067	126	*	Promoter	17	31844250	31855804	11555	2	17691	ENSMUST00000024839.5	-138	ENSMUSG00000024042	Sik1	salt inducible kinase 1	SMRT CpG 6hr
chr17	32534185	32534310	126	*	Distal Intergenic	17	32536558	32551798	15241	1	70101	ENSMUST00000169591.7	-2248	ENSMUSG00000048440	Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16	SMRT CpG 6hr
chr17	32551065	32551190	126	*	Exon (ENSMUST00000169591.7/70101, exon 13 of 13)	17	32546372	32551276	4905	1	70101	ENSMUST00000168285.1	4693	ENSMUSG00000048440	Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16	SMRT CpG 6hr
chr17	32608236	32608361	126	*	Distal Intergenic	17	32621309	32636184	14876	1	677156	ENSMUST00000077639.6	-12948	ENSMUSG00000062464	Cyp4f37	cytochrome P450, family 4, subfamily f, polypeptide 37	SMRT CpG 6hr
chr17	32634935	32635060	126	*	Exon (ENSMUST00000077639.6/677156, exon 13 of 13)	17	32621309	32636184	14876	1	677156	ENSMUST00000077639.6	13626	ENSMUSG00000062464	Cyp4f37	cytochrome P450, family 4, subfamily f, polypeptide 37	SMRT CpG 6hr
chr17	34238785	34238910	126	*	Promoter	17	34238903	34245907	7005	1	15002	ENSMUST00000095342.9	0	ENSMUSG00000041538	H2-Ob	histocompatibility 2, O region beta locus	SMRT CpG 6hr
chr17	34239791	34239916	126	*	Promoter	17	34240036	34244460	4425	1	15002	ENSMUST00000173764.1	-120	ENSMUSG00000041538	H2-Ob	histocompatibility 2, O region beta locus	SMRT CpG 6hr
chr17	34836903	34837028	126	*	Promoter	17	34837019	34838648	1630	1	112403	ENSMUST00000173874.7	0	ENSMUSG00000040482	Dxo	decapping exoribonuclease	SMRT CpG 6hr
chr17	34862499	34862624	126	*	Promoter	17	34856374	34862518	6145	2	14962	ENSMUST00000128767.7	0	ENSMUSG00000090231	Cfb	complement factor B	SMRT CpG 6hr
chr17	34866096	34866221	126	*	Intron (ENSMUST00000146299.7/14962, intron 6 of 29)	17	34864169	34864952	784	2	12263	ENSMUST00000127795.1	-1144	ENSMUSG00000024371	C2	complement component 2 (within H-2S)	SMRT CpG 6hr
chr17	35692551	35692676	126	*	Intron (ENSMUST00000119825.7/12305, intron 4 of 17)	17	35690159	35697971	7813	2	12305	ENSMUST00000146472.7	5295	ENSMUSG00000003534	Ddr1	discoidin domain receptor family, member 1	SMRT CpG 6hr
chr17	35822989	35823114	126	*	Promoter	17	35823230	35832791	9562	1	14251	ENSMUST00000001569.14	-116	ENSMUSG00000059714	Flot1	flotillin 1	SMRT CpG 6hr
chr17	35829068	35829193	126	*	Promoter	17	35830086	35832626	2541	1	14251	ENSMUST00000173381.7	-893	ENSMUSG00000059714	Flot1	flotillin 1	SMRT CpG 6hr
chr17	47873607	47873732	126	*	Intron (ENSMUST00000113265.7/74123, intron 13 of 16)	17	47878480	47878953	474	2	74123	ENSMUST00000154108.1	5221	ENSMUSG00000023991	Foxp4	forkhead box P4	SMRT CpG 6hr
chr17	65740442	65740567	126	*	Intron (ENSMUST00000070673.8/106572, intron 1 of 6)	17	65721266	65772640	51375	2	106572	ENSMUST00000233258.1	32073	ENSMUSG00000056515	Rab31	RAB31, member RAS oncogene family	SMRT CpG 6hr
chr17	80479654	80479779	126	*	Promoter	17	80393751	80479969	86219	2	20662	ENSMUST00000068714.6	190	ENSMUSG00000024241	Sos1	SOS Ras/Rac guanine nucleotide exchange factor 1	SMRT CpG 6hr
chr17	80498716	80498841	126	*	Distal Intergenic	17	80405017	80480453	75437	2	20662	ENSMUST00000234841.1	-18263	ENSMUSG00000024241	Sos1	SOS Ras/Rac guanine nucleotide exchange factor 1	SMRT CpG 6hr
chr17	80502003	80502128	126	*	Distal Intergenic	17	80405017	80480453	75437	2	20662	ENSMUST00000234841.1	-21550	ENSMUSG00000024241	Sos1	SOS Ras/Rac guanine nucleotide exchange factor 1	SMRT CpG 6hr
chr17	84145954	84146079	126	*	Intron (ENSMUST00000234659.1/ENSMUST00000234659.1, intron 1 of 1)	17	84183931	84187947	4017	2	12193	ENSMUST00000060366.6	41868	ENSMUSG00000045817	Zfp36l2	zinc finger protein 36, C3H type-like 2	SMRT CpG 6hr
chr17	84181892	84182017	126	*	Downstream (1-2kb)	17	84183931	84187947	4017	2	12193	ENSMUST00000060366.6	5930	ENSMUSG00000045817	Zfp36l2	zinc finger protein 36, C3H type-like 2	SMRT CpG 6hr
chr17	88065345	88065470	126	*	Promoter	17	87990859	88065291	74433	2	225055	ENSMUST00000005504.14	-54	ENSMUSG00000005371	Fbxo11	F-box protein 11	SMRT CpG 6hr
chr18	15140310	15140435	126	*	Intron (ENSMUST00000025992.6/106931, intron 1 of 4)	18	14968685	15151446	182762	2	106931	ENSMUST00000025992.6	11011	ENSMUSG00000036225	Kctd1	potassium channel tetramerisation domain containing 1	SMRT CpG 6hr
chr18	15208564	15208689	126	*	Intron (ENSMUST00000235045.1/ENSMUST00000235045.1, intron 1 of 1)	18	14968685	15151446	182762	2	106931	ENSMUST00000025992.6	-57118	ENSMUSG00000036225	Kctd1	potassium channel tetramerisation domain containing 1	SMRT CpG 6hr
chr18	38338276	38338401	126	*	Promoter	18	38333189	38338909	5721	2	26384	ENSMUST00000139885.1	508	ENSMUSG00000052102	Gnpda1	glucosamine-6-phosphate deaminase 1	SMRT CpG 6hr
chr18	39020902	39021027	126	*	Intron (ENSMUST00000148850.7/71302, intron 2 of 5)	18	38993476	39371162	377687	1	71302	ENSMUST00000155576.7	27426	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT CpG 6hr
chr18	39369532	39369657	126	*	Exon (ENSMUST00000135378.1/ENSMUST00000135378.1, exon 4 of 4)	18	39362583	39367056	4474	1	71302	ENSMUST00000133247.1	6949	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT CpG 6hr
chr18	61108558	61108683	126	*	Intron (ENSMUST00000025523.12/12978, intron 2 of 21)	18	61105852	61132149	26298	1	12978	ENSMUST00000115268.3	2706	ENSMUSG00000024621	Csf1r	colony stimulating factor 1 receptor	SMRT CpG 6hr
chr18	77794835	77794960	126	*	Promoter	18	77794545	77882007	87463	1	19201	ENSMUST00000114741.2	290	ENSMUSG00000025429	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	SMRT CpG 6hr
chr19	8967113	8967238	126	*	Promoter	19	8967041	8978479	11439	1	67160	ENSMUST00000052248.7	72	ENSMUSG00000071644	Eef1g	eukaryotic translation elongation factor 1 gamma	SMRT CpG 6hr
chr19	9974993	9975118	126	*	Distal Intergenic	19	9982703	9985092	2390	1	14319	ENSMUST00000025563.6	-7585	ENSMUSG00000024661	Fth1	ferritin heavy polypeptide 1	SMRT CpG 6hr
chr19	9978443	9978568	126	*	Distal Intergenic	19	9982703	9985092	2390	1	14319	ENSMUST00000025563.6	-4135	ENSMUSG00000024661	Fth1	ferritin heavy polypeptide 1	SMRT CpG 6hr
chr19	9982750	9982875	126	*	Promoter	19	9982703	9985092	2390	1	14319	ENSMUST00000025563.6	47	ENSMUSG00000024661	Fth1	ferritin heavy polypeptide 1	SMRT CpG 6hr
chr19	9983210	9983335	126	*	Promoter	19	9982703	9985092	2390	1	14319	ENSMUST00000025563.6	507	ENSMUSG00000024661	Fth1	ferritin heavy polypeptide 1	SMRT CpG 6hr
chr19	11263035	11263160	126	*	Intron (ENSMUST00000181137.1/75138, intron 1 of 2)	19	11253990	11266145	12156	2	12482	ENSMUST00000187379.1	2985	ENSMUSG00000024673	Ms4a1	membrane-spanning 4-domains, subfamily A, member 1	SMRT CpG 6hr
chr19	11604799	11604924	126	*	Promoter	19	11586604	11604849	18246	2	68774	ENSMUST00000025582.10	0	ENSMUSG00000024679	Ms4a6d	membrane-spanning 4-domains, subfamily A, member 6D	SMRT CpG 6hr
chr19	14585412	14585537	126	*	Intron (ENSMUST00000052011.13/21888, intron 4 of 19)	19	14448072	14597983	149912	2	21888	ENSMUST00000052011.13	12446	ENSMUSG00000024642	Tle4	transducin-like enhancer of split 4	SMRT CpG 6hr
chr19	21272321	21272446	126	*	Promoter	19	21272278	21282289	10012	1	22682	ENSMUST00000025659.10	43	ENSMUSG00000024750	Zfand5	zinc finger, AN1-type domain 5	SMRT CpG 6hr
chr19	26506991	26507116	126	*	Distal Intergenic	19	26605050	26778275	173226	1	67155	ENSMUST00000176769.8	-97934	ENSMUSG00000024921	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	SMRT CpG 6hr
chr19	29366374	29366499	126	*	Promoter	19	29358376	29367308	8933	2	67759	ENSMUST00000138051.1	809	ENSMUSG00000016495	Plgrkt	plasminogen receptor, C-terminal lysine transmembrane protein	SMRT CpG 6hr
chr19	29400571	29400696	126	*	Distal Intergenic	19	29410919	29471157	60239	1	58205	ENSMUST00000112576.2	-10223	ENSMUSG00000016498	Pdcd1lg2	programmed cell death 1 ligand 2	SMRT CpG 6hr
chr19	29431122	29431247	126	*	Intron (ENSMUST00000112576.2/58205, intron 2 of 5)	19	29410919	29471157	60239	1	58205	ENSMUST00000112576.2	20203	ENSMUSG00000016498	Pdcd1lg2	programmed cell death 1 ligand 2	SMRT CpG 6hr
chr19	29641207	29641332	126	*	Intron (ENSMUST00000159692.7/226090, intron 2 of 14)	19	29627048	29639563	12516	2	226090	ENSMUST00000161124.7	-1644	ENSMUSG00000046324	Ermp1	endoplasmic reticulum metallopeptidase 1	SMRT CpG 6hr
chr19	29667160	29667285	126	*	Distal Intergenic	19	29608214	29648415	40202	2	226090	ENSMUST00000159692.7	-18745	ENSMUSG00000046324	Ermp1	endoplasmic reticulum metallopeptidase 1	SMRT CpG 6hr
chr19	35996093	35996218	126	*	Intron (ENSMUST00000164639.7/15566, intron 1 of 2)	19	35958734	36057340	98607	2	15566	ENSMUST00000164639.7	61122	ENSMUSG00000024798	Htr7	5-hydroxytryptamine (serotonin) receptor 7	SMRT CpG 6hr
chr19	35997551	35997676	126	*	Intron (ENSMUST00000164639.7/15566, intron 1 of 2)	19	35958734	36057340	98607	2	15566	ENSMUST00000164639.7	59664	ENSMUSG00000024798	Htr7	5-hydroxytryptamine (serotonin) receptor 7	SMRT CpG 6hr
chr19	36003726	36003851	126	*	Intron (ENSMUST00000164639.7/15566, intron 1 of 2)	19	35958734	36057340	98607	2	15566	ENSMUST00000164639.7	53489	ENSMUSG00000024798	Htr7	5-hydroxytryptamine (serotonin) receptor 7	SMRT CpG 6hr
chr19	36006371	36006496	126	*	Intron (ENSMUST00000164639.7/15566, intron 1 of 2)	19	35958734	36057340	98607	2	15566	ENSMUST00000164639.7	50844	ENSMUSG00000024798	Htr7	5-hydroxytryptamine (serotonin) receptor 7	SMRT CpG 6hr
chr19	36015113	36015238	126	*	Intron (ENSMUST00000164639.7/15566, intron 1 of 2)	19	35958734	36057340	98607	2	15566	ENSMUST00000164639.7	42102	ENSMUSG00000024798	Htr7	5-hydroxytryptamine (serotonin) receptor 7	SMRT CpG 6hr
chr19	36903033	36903158	126	*	Distal Intergenic	19	36917550	36919615	2066	2	72514	ENSMUST00000057337.7	16457	ENSMUSG00000047632	Fgfbp3	fibroblast growth factor binding protein 3	SMRT CpG 6hr
chr19	43472013	43472138	126	*	Promoter	19	43471674	43477576	5903	1	83674	ENSMUST00000225254.1	339	ENSMUSG00000025189	Cnnm1	cyclin M1	SMRT CpG 6hr
chr19	43726771	43726896	126	*	Promoter	19	43726367	43728136	1770	1	93685	ENSMUST00000131293.1	404	ENSMUSG00000025192	Entpd7	ectonucleoside triphosphate diphosphohydrolase 7	SMRT CpG 6hr
chr19	46045306	46045431	126	*	Promoter	19	46032593	46045214	12622	2	16825	ENSMUST00000152946.7	-92	ENSMUSG00000025223	Ldb1	LIM domain binding 1	SMRT CpG 6hr
chr19	46338624	46338749	126	*	Promoter	19	46329812	46338660	8849	2	67116	ENSMUST00000051234.8	0	ENSMUSG00000036748	Cuedc2	CUE domain containing 2	SMRT CpG 6hr
chr19	46522575	46522700	126	*	Distal Intergenic	19	46501648	46516444	14797	1	93679	ENSMUST00000026008.7	20927	ENSMUSG00000025034	Trim8	tripartite motif-containing 8	SMRT CpG 6hr
chr19	47050780	47050905	126	*	Promoter	19	47033619	47050845	17227	2	71041	ENSMUST00000026032.5	0	ENSMUSG00000025050	Pcgf6	polycomb group ring finger 6	SMRT CpG 6hr
chr19	47694577	47694702	126	*	Distal Intergenic	19	47646344	47692094	45751	2	12821	ENSMUST00000086923.5	-2483	ENSMUSG00000025064	Col17a1	collagen, type XVII, alpha 1	SMRT CpG 6hr
chr19	53900050	53900175	126	*	Intron (ENSMUST00000074371.11/18569, intron 1 of 11)	19	53903351	53929861	26511	1	18569	ENSMUST00000025931.12	-3176	ENSMUSG00000024975	Pdcd4	programmed cell death 4	SMRT CpG 6hr
chr2	19004893	19005018	126	*	Distal Intergenic	2	18998343	18999801	1459	1	74629	ENSMUST00000028069.1	6550	ENSMUSG00000026736	4930426L09Rik	RIKEN cDNA 4930426L09 gene	SMRT CpG 6hr
chr2	19055634	19055759	126	*	Distal Intergenic	2	18998343	18999801	1459	1	74629	ENSMUST00000028069.1	57291	ENSMUSG00000026736	4930426L09Rik	RIKEN cDNA 4930426L09 gene	SMRT CpG 6hr
chr2	19059410	19059535	126	*	Distal Intergenic	2	18998343	18999801	1459	1	74629	ENSMUST00000028069.1	61067	ENSMUSG00000026736	4930426L09Rik	RIKEN cDNA 4930426L09 gene	SMRT CpG 6hr
chr2	26483294	26483419	126	*	Intron (ENSMUST00000028288.4/18128, intron 4 of 33)	2	26469825	26470498	674	2	18128	ENSMUST00000129506.1	-12796	ENSMUSG00000026923	Notch1	notch 1	SMRT CpG 6hr
chr2	26483696	26483821	126	*	Intron (ENSMUST00000028288.4/18128, intron 4 of 33)	2	26469825	26470498	674	2	18128	ENSMUST00000129506.1	-13198	ENSMUSG00000026923	Notch1	notch 1	SMRT CpG 6hr
chr2	28180243	28180368	126	*	Distal Intergenic	2	28192992	28214425	21434	1	56177	ENSMUST00000152415.1	-12624	ENSMUSG00000026833	Olfm1	olfactomedin 1	SMRT CpG 6hr
chr2	28540162	28540287	126	*	Promoter	2	28540726	28542902	2177	1	19730	ENSMUST00000146217.1	-439	ENSMUSG00000026821	Ralgds	ral guanine nucleotide dissociation stimulator	SMRT CpG 6hr
chr2	30966966	30967091	126	*	Promoter	2	30960680	30967872	7193	2	30931	ENSMUST00000137694.7	781	ENSMUSG00000026849	Tor1a	torsin family 1, member A (torsin A)	SMRT CpG 6hr
chr2	30967827	30967952	126	*	Promoter	2	30960627	30967933	7307	2	30931	ENSMUST00000028200.8	0	ENSMUSG00000026849	Tor1a	torsin family 1, member A (torsin A)	SMRT CpG 6hr
chr2	31291616	31291741	126	*	Intron (ENSMUST00000000199.7/14299, intron 7 of 7)	2	31246166	31292319	46154	1	14299	ENSMUST00000150670.1	45450	ENSMUSG00000062661	Ncs1	neuronal calcium sensor 1	SMRT CpG 6hr
chr2	35444532	35444657	126	*	Intron (ENSMUST00000113002.8/14594, intron 1 of 7)	2	35423329	35445833	22505	2	14594	ENSMUST00000130913.7	1176	ENSMUSG00000035778	Ggta1	glycoprotein galactosyltransferase alpha 1, 3	SMRT CpG 6hr
chr2	35495653	35495778	126	*	Distal Intergenic	2	35432514	35463231	30718	2	14594	ENSMUST00000149442.1	-32422	ENSMUSG00000035778	Ggta1	glycoprotein galactosyltransferase alpha 1, 3	SMRT CpG 6hr
chr2	35496114	35496239	126	*	Distal Intergenic	2	35432514	35463231	30718	2	14594	ENSMUST00000149442.1	-32883	ENSMUSG00000035778	Ggta1	glycoprotein galactosyltransferase alpha 1, 3	SMRT CpG 6hr
chr2	45279524	45279649	126	*	Distal Intergenic	2	44983632	45117395	133764	2	24136	ENSMUST00000176438.8	-162129	ENSMUSG00000026872	Zeb2	zinc finger E-box binding homeobox 2	SMRT CpG 6hr
chr2	57116720	57116845	126	*	Intron (ENSMUST00000112629.7/18227, intron 1 of 7)	2	57112003	57115038	3036	2	18227	ENSMUST00000140165.1	-1682	ENSMUSG00000026826	Nr4a2	nuclear receptor subfamily 4, group A, member 2	SMRT CpG 6hr
chr2	57238211	57238336	126	*	Promoter	2	57238297	57370719	132423	1	14571	ENSMUST00000112618.8	0	ENSMUSG00000026827	Gpd2	glycerol phosphate dehydrogenase 2, mitochondrial	SMRT CpG 6hr
chr2	57238811	57238936	126	*	Promoter	2	57238382	57370719	132338	1	14571	ENSMUST00000028167.2	429	ENSMUSG00000026827	Gpd2	glycerol phosphate dehydrogenase 2, mitochondrial	SMRT CpG 6hr
chr2	69713483	69713608	126	*	Promoter	2	69705085	69713498	8414	2	320720	ENSMUST00000140776.1	0	ENSMUSG00000027086	Fastkd1	FAST kinase domains 1	SMRT CpG 6hr
chr2	91202801	91202926	126	*	Promoter	2	91202885	91208313	5429	1	11432	ENSMUST00000150403.7	0	ENSMUSG00000002103	Acp2	acid phosphatase 2, lysosomal	SMRT CpG 6hr
chr2	103547288	103547413	126	*	Exon (ENSMUST00000118456.1/ENSMUST00000118456.1, exon 1 of 1)	2	103566310	103718423	152114	1	99382	ENSMUST00000076212.3	-18897	ENSMUSG00000032724	Abtb2	ankyrin repeat and BTB (POZ) domain containing 2	SMRT CpG 6hr
chr2	118571088	118571213	126	*	Distal Intergenic	2	118528757	118549687	20931	2	171543	ENSMUST00000090219.12	-21401	ENSMUSG00000040093	Bmf	BCL2 modifying factor	SMRT CpG 6hr
chr2	118598054	118598179	126	*	Promoter	2	118598211	118641591	43381	1	12236	ENSMUST00000038341.7	-32	ENSMUSG00000040084	Bub1b	BUB1B, mitotic checkpoint serine/threonine kinase	SMRT CpG 6hr
chr2	118905876	118906001	126	*	Intron (ENSMUST00000151162.1/228536, intron 1 of 1)	2	118901453	118924528	23076	1	228536	ENSMUST00000036578.6	4423	ENSMUSG00000040007	Bahd1	bromo adjacent homology domain containing 1	SMRT CpG 6hr
chr2	127322993	127323118	126	*	Distal Intergenic	2	127336159	127338376	2218	1	13537	ENSMUST00000028846.6	-13041	ENSMUSG00000027368	Dusp2	dual specificity phosphatase 2	SMRT CpG 6hr
chr2	127335431	127335556	126	*	Promoter	2	127336159	127338376	2218	1	13537	ENSMUST00000028846.6	-603	ENSMUSG00000027368	Dusp2	dual specificity phosphatase 2	SMRT CpG 6hr
chr2	127335935	127336060	126	*	Promoter	2	127336159	127338376	2218	1	13537	ENSMUST00000028846.6	-99	ENSMUSG00000027368	Dusp2	dual specificity phosphatase 2	SMRT CpG 6hr
chr2	129586254	129586379	126	*	Distal Intergenic	2	129592835	129608992	16158	1	19261	ENSMUST00000127751.7	-6456	ENSMUSG00000037902	Sirpa	signal-regulatory protein alpha	SMRT CpG 6hr
chr2	130424217	130424342	126	*	Promoter	2	130417247	130424248	7002	2	319513	ENSMUST00000131561.7	0	ENSMUSG00000037773	Pced1a	PC-esterase domain containing 1A	SMRT CpG 6hr
chr2	131423792	131423917	126	*	Distal Intergenic	2	131491496	131520243	28748	1	228608	ENSMUST00000129143.7	-67579	ENSMUSG00000027333	Smox	spermine oxidase	SMRT CpG 6hr
chr2	131509856	131509981	126	*	Promoter	2	131508952	131512214	3263	1	228608	ENSMUST00000149180.1	904	ENSMUSG00000027333	Smox	spermine oxidase	SMRT CpG 6hr
chr2	152825812	152825937	126	*	Intron (ENSMUST00000007803.11/12048, intron 2 of 2)	2	152781411	152828535	47125	2	12048	ENSMUST00000173755.1	2598	ENSMUSG00000007659	Bcl2l1	BCL2-like 1	SMRT CpG 6hr
chr2	153543962	153544087	126	*	Distal Intergenic	2	153407462	153529971	122510	2	329540	ENSMUST00000035346.13	-13991	ENSMUSG00000061411	Nol4l	nucleolar protein 4-like	SMRT CpG 6hr
