seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr19	42129249	42129390	142	*	Promoter	19	42123273	42129059	5787	2	69534	ENSMUST00000018965.3	-190	ENSMUSG00000018821	Avpi1	arginine vasopressin-induced 1	SMRT Uns
chr19	43726759	43726900	142	*	Promoter	19	43726367	43728136	1770	1	93685	ENSMUST00000131293.1	392	ENSMUSG00000025192	Entpd7	ectonucleoside triphosphate diphosphohydrolase 7	SMRT Uns
chr19	47441650	47441791	142	*	Intron (ENSMUST00000081619.8/14218, intron 1 of 14)	19	47260174	47464411	204238	2	14218	ENSMUST00000081619.8	22620	ENSMUSG00000053617	Sh3pxd2a	SH3 and PX domains 2A	SMRT Uns
chr19	47459090	47459231	142	*	Intron (ENSMUST00000081619.8/14218, intron 1 of 14)	19	47260174	47464411	204238	2	14218	ENSMUST00000081619.8	5180	ENSMUSG00000053617	Sh3pxd2a	SH3 and PX domains 2A	SMRT Uns
chr19	47464146	47464287	142	*	Promoter	19	47260174	47464411	204238	2	14218	ENSMUST00000081619.8	124	ENSMUSG00000053617	Sh3pxd2a	SH3 and PX domains 2A	SMRT Uns
chr19	60890097	60890238	142	*	Promoter	19	60889749	61092553	202805	1	14773	ENSMUST00000003313.8	348	ENSMUSG00000003228	Grk5	G protein-coupled receptor kinase 5	SMRT Uns
chr19	60940040	60940181	142	*	Intron (ENSMUST00000003313.8/14773, intron 1 of 15)	19	60889749	61092553	202805	1	14773	ENSMUST00000003313.8	50291	ENSMUSG00000003228	Grk5	G protein-coupled receptor kinase 5	SMRT Uns
chr19	60946038	60946179	142	*	Intron (ENSMUST00000003313.8/14773, intron 1 of 15)	19	60889749	61092553	202805	1	14773	ENSMUST00000003313.8	56289	ENSMUSG00000003228	Grk5	G protein-coupled receptor kinase 5	SMRT Uns
chr19	60947725	60947866	142	*	Intron (ENSMUST00000003313.8/14773, intron 1 of 15)	19	60889749	61092553	202805	1	14773	ENSMUST00000003313.8	57976	ENSMUSG00000003228	Grk5	G protein-coupled receptor kinase 5	SMRT Uns
chr2	27311763	27311904	142	*	Intron (ENSMUST00000185188.7/22325, intron 3 of 29)	2	27302025	27344480	42456	2	22325	ENSMUST00000132642.1	32576	ENSMUSG00000009621	Vav2	vav 2 oncogene	SMRT Uns
chr2	31291558	31291699	142	*	Intron (ENSMUST00000000199.7/14299, intron 7 of 7)	2	31246166	31292319	46154	1	14299	ENSMUST00000150670.1	45392	ENSMUSG00000062661	Ncs1	neuronal calcium sensor 1	SMRT Uns
chr2	32912540	32912681	142	*	Exon (ENSMUST00000028135.14/227737, exon 5 of 14)	2	32910908	32912587	1680	1	227737	ENSMUST00000125347.1	1632	ENSMUSG00000026796	Fam129b	family with sequence similarity 129, member B	SMRT Uns
chr2	32917681	32917822	142	*	Promoter	2	32918641	32922107	3467	1	227737	ENSMUST00000150875.1	-819	ENSMUSG00000026796	Fam129b	family with sequence similarity 129, member B	SMRT Uns
chr2	33018163	33018304	142	*	Intron (ENSMUST00000102810.9/99326, intron 15 of 28)	2	33019309	33027194	7886	2	99326	ENSMUST00000150242.1	8890	ENSMUSG00000038860	Garnl3	GTPase activating RANGAP domain-like 3	SMRT Uns
chr2	33353598	33353739	142	*	Intron (ENSMUST00000131298.6/241308, intron 1 of 17)	2	33133417	33371429	238013	2	241308	ENSMUST00000131298.6	17690	ENSMUSG00000038831	Ralgps1	Ral GEF with PH domain and SH3 binding motif 1	SMRT Uns
chr2	33359387	33359528	142	*	Intron (ENSMUST00000131298.6/241308, intron 1 of 17)	2	33133417	33371429	238013	2	241308	ENSMUST00000131298.6	11901	ENSMUSG00000038831	Ralgps1	Ral GEF with PH domain and SH3 binding motif 1	SMRT Uns
chr2	38418084	38418225	142	*	Distal Intergenic	2	38353802	38360089	6288	1	16870	ENSMUST00000175896.1	64282	ENSMUSG00000000247	Lhx2	LIM homeobox protein 2	SMRT Uns
chr2	58137719	58137860	142	*	Exon (ENSMUST00000028175.6/227929, exon 7 of 8)	2	58134066	58156797	22732	2	227929	ENSMUST00000131443.7	18937	ENSMUSG00000026832	Cytip	cytohesin 1 interacting protein	SMRT Uns
chr2	58183791	58183932	142	*	Intron (ENSMUST00000144117.7/227929, intron 1 of 7)	2	58133849	58195517	61669	2	227929	ENSMUST00000144117.7	11585	ENSMUSG00000026832	Cytip	cytohesin 1 interacting protein	SMRT Uns
chr2	60288678	60288819	142	*	Distal Intergenic	2	60251993	60284488	32496	2	66205	ENSMUST00000074606.10	-4190	ENSMUSG00000060703	Cd302	CD302 antigen	SMRT Uns
chr2	69705193	69705334	142	*	Exon (ENSMUST00000140776.1/320720, exon 5 of 5)	2	69686937	69712461	25525	2	320720	ENSMUST00000102706.3	7127	ENSMUSG00000027086	Fastkd1	FAST kinase domains 1	SMRT Uns
chr2	69713487	69713628	142	*	Promoter	2	69705085	69713498	8414	2	320720	ENSMUST00000140776.1	0	ENSMUSG00000027086	Fastkd1	FAST kinase domains 1	SMRT Uns
chr2	75698023	75698164	142	*	Intron (ENSMUST00000102672.4/18024, intron 1 of 4)	2	75691052	75704489	13438	2	18024	ENSMUST00000152371.1	6325	ENSMUSG00000015839	Nfe2l2	nuclear factor, erythroid derived 2, like 2	SMRT Uns
chr2	75733310	75733451	142	*	Distal Intergenic	2	75675513	75704641	29129	2	18024	ENSMUST00000102672.4	-28669	ENSMUSG00000015839	Nfe2l2	nuclear factor, erythroid derived 2, like 2	SMRT Uns
chr2	75763450	75763591	142	*	Distal Intergenic	2	75675513	75704641	29129	2	18024	ENSMUST00000102672.4	-58809	ENSMUSG00000015839	Nfe2l2	nuclear factor, erythroid derived 2, like 2	SMRT Uns
chr2	90475138	90475279	142	*	Intron (ENSMUST00000111495.8/19271, intron 1 of 25)	2	90432889	90471336	38448	2	19271	ENSMUST00000111493.7	-3802	ENSMUSG00000025314	Ptprj	protein tyrosine phosphatase, receptor type, J	SMRT Uns
chr2	90490441	90490582	142	*	Intron (ENSMUST00000168621.2/19271, intron 1 of 23)	2	90429756	90479170	49415	2	19271	ENSMUST00000111495.8	-11271	ENSMUSG00000025314	Ptprj	protein tyrosine phosphatase, receptor type, J	SMRT Uns
chr2	90496373	90496514	142	*	Intron (ENSMUST00000168621.2/19271, intron 1 of 23)	2	90429756	90479170	49415	2	19271	ENSMUST00000111495.8	-17203	ENSMUSG00000025314	Ptprj	protein tyrosine phosphatase, receptor type, J	SMRT Uns
chr2	91453369	91453510	142	*	Distal Intergenic	2	91457511	91479287	21777	1	228357	ENSMUST00000143874.7	-4001	ENSMUSG00000027253	Lrp4	low density lipoprotein receptor-related protein 4	SMRT Uns
chr2	103290849	103290990	142	*	Promoter	2	103274103	103290937	16835	2	13661	ENSMUST00000140503.7	0	ENSMUSG00000012350	Ehf	ets homologous factor	SMRT Uns
chr2	103547268	103547409	142	*	Exon (ENSMUST00000118456.1/ENSMUST00000118456.1, exon 1 of 1)	2	103566310	103718423	152114	1	99382	ENSMUST00000076212.3	-18901	ENSMUSG00000032724	Abtb2	ankyrin repeat and BTB (POZ) domain containing 2	SMRT Uns
chr2	118547917	118548058	142	*	Promoter	2	118545236	118547599	2364	2	171543	ENSMUST00000146962.1	-318	ENSMUSG00000040093	Bmf	BCL2 modifying factor	SMRT Uns
chr2	118554390	118554531	142	*	Distal Intergenic	2	118528757	118549687	20931	2	171543	ENSMUST00000090219.12	-4703	ENSMUSG00000040093	Bmf	BCL2 modifying factor	SMRT Uns
chr2	118562550	118562691	142	*	Distal Intergenic	2	118528757	118549687	20931	2	171543	ENSMUST00000090219.12	-12863	ENSMUSG00000040093	Bmf	BCL2 modifying factor	SMRT Uns
chr2	118713755	118713896	142	*	Promoter	2	118710817	118714104	3288	2	18796	ENSMUST00000127248.1	208	ENSMUSG00000040061	Plcb2	phospholipase C, beta 2	SMRT Uns
chr2	118727094	118727235	142	*	Intron (ENSMUST00000102524.7/18796, intron 1 of 31)	2	118707996	118728359	20364	2	18796	ENSMUST00000159756.1	1124	ENSMUSG00000040061	Plcb2	phospholipase C, beta 2	SMRT Uns
chr2	131530713	131530854	142	*	Distal Intergenic	2	131521899	131525141	3243	1	228608	ENSMUST00000151143.1	8814	ENSMUSG00000027333	Smox	spermine oxidase	SMRT Uns
chr2	132006569	132006710	142	*	Intron (ENSMUST00000028814.14/215653, intron 4 of 10)	2	132000922	132021173	20252	2	215653	ENSMUST00000155829.1	14463	ENSMUSG00000027339	Rassf2	Ras association (RalGDS/AF-6) domain family member 2	SMRT Uns
chr2	150831179	150831320	142	*	Exon (ENSMUST00000045441.7/110078, exon 20 of 20)	2	150828388	150830634	2247	1	110078	ENSMUST00000135717.1	2791	ENSMUSG00000033059	Pygb	brain glycogen phosphorylase	SMRT Uns
chr2	152105503	152105644	142	*	Promoter	2	152105516	152109211	3696	1	76650	ENSMUST00000137751.1	0	ENSMUSG00000032802	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	SMRT Uns
chr2	153694609	153694750	142	*	Distal Intergenic	2	153669370	153670416	1047	1	13436	ENSMUST00000140811.1	25239	ENSMUSG00000027478	Dnmt3b	DNA methyltransferase 3B	SMRT Uns
chr2	164460849	164460990	142	*	Promoter	2	164460967	164490760	29794	1	52840	ENSMUST00000164863.1	0	ENSMUSG00000017734	Dbndd2	dysbindin (dystrobrevin binding protein 1) domain containing 2	SMRT Uns
chr2	167072073	167072214	142	*	Distal Intergenic	2	167065276	167065365	90	1	100217443	ENSMUST00000104510.1	6797	NA	Snord12	small nucleolar RNA, C/D box 12	SMRT Uns
chr2	167093637	167093778	142	*	Exon (ENSMUST00000121824.1/ENSMUST00000121824.1, exon 1 of 1)	2	167065276	167065365	90	1	100217443	ENSMUST00000104510.1	28361	NA	Snord12	small nucleolar RNA, C/D box 12	SMRT Uns
chr2	167368623	167368764	142	*	Distal Intergenic	2	167298444	167349183	50740	2	56336	ENSMUST00000109221.8	-19440	ENSMUSG00000017929	B4galt5	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5	SMRT Uns
chr2	181186868	181187009	142	*	Promoter	2	181187247	181188771	1525	1	66496	ENSMUST00000016488.12	-238	ENSMUSG00000016344	Ppdpf	pancreatic progenitor cell differentiation and proliferation factor	SMRT Uns
chr3	9725661	9725802	142	*	Intron (ENSMUST00000161949.7/94212, intron 3 of 8)	3	9692767	9705002	12236	2	94212	ENSMUST00000159825.1	-20659	ENSMUSG00000027508	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	SMRT Uns
chr3	9755190	9755331	142	*	Intron (ENSMUST00000161949.7/94212, intron 2 of 8)	3	9692767	9705002	12236	2	94212	ENSMUST00000159825.1	-50188	ENSMUSG00000027508	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	SMRT Uns
chr3	9885012	9885153	142	*	Distal Intergenic	3	9687479	9833679	146201	2	94212	ENSMUST00000161949.7	-51333	ENSMUSG00000027508	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	SMRT Uns
chr3	19258624	19258765	142	*	Intron (ENSMUST00000099195.9/18583, intron 2 of 12)	3	19230289	19260241	29953	2	18583	ENSMUST00000149081.7	1476	ENSMUSG00000069094	Pde7a	phosphodiesterase 7A	SMRT Uns
chr3	19319217	19319358	142	*	Distal Intergenic	3	19223108	19311322	88215	2	18583	ENSMUST00000099195.9	-7895	ENSMUSG00000069094	Pde7a	phosphodiesterase 7A	SMRT Uns
chr3	27182851	27182992	142	*	Promoter	3	27182965	27244958	61994	1	320024	ENSMUST00000046515.14	0	ENSMUSG00000027698	Nceh1	neutral cholesterol ester hydrolase 1	SMRT Uns
chr3	87376246	87376387	142	*	Promoter	3	87376387	87391740	15354	1	229499	ENSMUST00000163661.7	0	ENSMUSG00000059994	Fcrl1	Fc receptor-like 1	SMRT Uns
chr3	87515691	87515832	142	*	Distal Intergenic	3	87525407	87540156	14750	1	27049	ENSMUST00000119109.7	-9575	ENSMUSG00000003382	Etv3	ets variant 3	SMRT Uns
chr3	87930166	87930307	142	*	Promoter	3	87930314	87940686	10373	1	229504	ENSMUST00000055984.6	-7	ENSMUSG00000048039	Isg20l2	interferon stimulated exonuclease gene 20-like 2	SMRT Uns
chr3	88510027	88510168	142	*	Distal Intergenic	3	88481846	88503337	21492	2	16905	ENSMUST00000135494.3	-6690	ENSMUSG00000028063	Lmna	lamin A	SMRT Uns
chr3	88521740	88521881	142	*	Distal Intergenic	3	88532395	88541396	9002	1	72640	ENSMUST00000172699.1	-10514	ENSMUSG00000074480	Mex3a	mex3 RNA binding family member A	SMRT Uns
chr3	88531782	88531923	142	*	Promoter	3	88532395	88541396	9002	1	72640	ENSMUST00000172699.1	-472	ENSMUSG00000074480	Mex3a	mex3 RNA binding family member A	SMRT Uns
chr3	89295837	89295978	142	*	Distal Intergenic	3	89271736	89281142	9407	2	13636	ENSMUST00000118587.7	-14695	ENSMUSG00000027954	Efna1	ephrin A1	SMRT Uns
chr3	89340538	89340679	142	*	Promoter	3	89339644	89340440	797	2	11490	ENSMUST00000156250.1	-98	ENSMUSG00000028041	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	SMRT Uns
chr3	89843129	89843270	142	*	Intron (ENSMUST00000050401.5/214547, intron 2 of 5)	3	89831370	89858834	27465	1	214547	ENSMUST00000050401.5	11759	ENSMUSG00000046280	She	src homology 2 domain-containing transforming protein E	SMRT Uns
chr3	89858244	89858385	142	*	Exon (ENSMUST00000050401.5/214547, exon 6 of 6)	3	89831370	89858834	27465	1	214547	ENSMUST00000050401.5	26874	ENSMUSG00000046280	She	src homology 2 domain-containing transforming protein E	SMRT Uns
chr3	95174377	95174518	142	*	Distal Intergenic	3	95170805	95171976	1172	1	20360	ENSMUST00000126597.1	3572	ENSMUSG00000038777	Sema6c	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	SMRT Uns
chr3	105892611	105892752	142	*	Intron (ENSMUST00000164730.1/69296, intron 1 of 1)	3	105904421	105908926	4506	1	11542	ENSMUST00000000574.2	-11669	ENSMUSG00000000562	Adora3	adenosine A3 receptor	SMRT Uns
chr3	105900835	105900976	142	*	Intron (ENSMUST00000164730.1/69296, intron 1 of 1)	3	105904421	105908926	4506	1	11542	ENSMUST00000000574.2	-3445	ENSMUSG00000000562	Adora3	adenosine A3 receptor	SMRT Uns
chr3	142560464	142560605	142	*	Promoter	3	142560411	142573207	12797	1	55932	ENSMUST00000106221.7	53	ENSMUSG00000028268	Gbp3	guanylate binding protein 3	SMRT Uns
chr3	142575823	142575964	142	*	Distal Intergenic	3	142561234	142565054	3821	1	55932	ENSMUST00000142060.1	14589	ENSMUSG00000028268	Gbp3	guanylate binding protein 3	SMRT Uns
chr3	142577149	142577290	142	*	Distal Intergenic	3	142561234	142565054	3821	1	55932	ENSMUST00000142060.1	15915	ENSMUSG00000028268	Gbp3	guanylate binding protein 3	SMRT Uns
chr3	142590593	142590734	142	*	Distal Intergenic	3	142594847	142619179	24333	1	14468	ENSMUST00000029936.4	-4113	ENSMUSG00000040264	Gbp2b	guanylate binding protein 2b	SMRT Uns
chr3	146758088	146758229	142	*	Intron (ENSMUST00000102515.9/18749, intron 1 of 9)	3	146747973	146764570	16598	2	18749	ENSMUST00000199722.4	6341	ENSMUSG00000005034	Prkacb	protein kinase, cAMP dependent, catalytic, beta	SMRT Uns
chr3	146813239	146813380	142	*	Promoter	3	146729574	146812960	83387	2	18749	ENSMUST00000102515.9	-279	ENSMUSG00000005034	Prkacb	protein kinase, cAMP dependent, catalytic, beta	SMRT Uns
chr4	11757234	11757375	142	*	Promoter	4	11758147	11817895	59749	1	12557	ENSMUST00000029871.11	-772	ENSMUSG00000028217	Cdh17	cadherin 17	SMRT Uns
chr4	11763371	11763512	142	*	Intron (ENSMUST00000029871.11/12557, intron 1 of 17)	4	11758193	11811486	53294	1	12557	ENSMUST00000108303.1	5178	ENSMUSG00000028217	Cdh17	cadherin 17	SMRT Uns
chr4	11794411	11794552	142	*	Intron (ENSMUST00000029871.11/12557, intron 9 of 17)	4	11758193	11811486	53294	1	12557	ENSMUST00000108303.1	36218	ENSMUSG00000028217	Cdh17	cadherin 17	SMRT Uns
chr4	46554830	46554971	142	*	Intron (ENSMUST00000030021.13/107684, intron 3 of 12)	4	46536937	46566440	29504	2	107684	ENSMUST00000030021.13	11469	ENSMUSG00000028337	Coro2a	coronin, actin binding protein 2A	SMRT Uns
chr4	46558724	46558865	142	*	Intron (ENSMUST00000030021.13/107684, intron 3 of 12)	4	46536937	46566440	29504	2	107684	ENSMUST00000030021.13	7575	ENSMUSG00000028337	Coro2a	coronin, actin binding protein 2A	SMRT Uns
chr4	46564097	46564238	142	*	Intron (ENSMUST00000030021.13/107684, intron 2 of 12)	4	46536937	46566440	29504	2	107684	ENSMUST00000030021.13	2202	ENSMUSG00000028337	Coro2a	coronin, actin binding protein 2A	SMRT Uns
chr4	49521091	49521232	142	*	Promoter	4	49521176	49531517	10342	1	230162	ENSMUST00000042964.12	0	ENSMUSG00000039634	Zfp189	zinc finger protein 189	SMRT Uns
chr4	67447894	67448035	142	*	Distal Intergenic	4	66828202	66839618	11417	1	21898	ENSMUST00000147008.1	619692	ENSMUSG00000039005	Tlr4	toll-like receptor 4	SMRT Uns
chr4	97751214	97751355	142	*	Intron (ENSMUST00000146447.7/319865, intron 1 of 5)	4	97772734	98000466	227733	1	18027	ENSMUST00000152023.7	-21379	ENSMUSG00000028565	Nfia	nuclear factor I/A	SMRT Uns
chr4	117982777	117982918	142	*	Intron (ENSMUST00000146982.1/ENSMUST00000146982.1, intron 1 of 2)	4	117940446	117968448	28003	2	20441	ENSMUST00000126336.1	-14329	ENSMUSG00000028538	St3gal3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	SMRT Uns
chr4	128925118	128925259	142	*	Distal Intergenic	4	128946139	128961398	15260	2	242669	ENSMUST00000147731.1	36139	ENSMUSG00000028789	Azin2	antizyme inhibitor 2	SMRT Uns
chr4	132564211	132564352	142	*	Promoter	4	132564067	132582683	18617	1	19204	ENSMUST00000070690.7	144	ENSMUSG00000056529	Ptafr	platelet-activating factor receptor	SMRT Uns
chr4	132592973	132593114	142	*	Distal Intergenic	4	132564067	132582683	18617	1	19204	ENSMUST00000070690.7	28906	ENSMUSG00000056529	Ptafr	platelet-activating factor receptor	SMRT Uns
chr4	133011353	133011494	142	*	Promoter	4	133011506	133077863	66358	1	230793	ENSMUST00000105915.7	-12	ENSMUSG00000037692	Ahdc1	AT hook, DNA binding motif, containing 1	SMRT Uns
chr4	134396222	134396363	142	*	Promoter	4	134396320	134426492	30173	1	100163	ENSMUST00000105869.8	0	ENSMUSG00000037366	Pafah2	platelet-activating factor acetylhydrolase 2	SMRT Uns
chr4	136202595	136202736	142	*	Distal Intergenic	4	136206365	136245216	38852	1	230837	ENSMUST00000047526.7	-3629	ENSMUSG00000036995	Asap3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	SMRT Uns
chr4	136924649	136924790	142	*	Distal Intergenic	4	136895917	136898803	2887	2	12259	ENSMUST00000046285.5	-25846	ENSMUSG00000036887	C1qa	complement component 1, q subcomponent, alpha polypeptide	SMRT Uns
chr4	138282994	138283135	142	*	Intron (ENSMUST00000105818.7/16559, intron 6 of 13)	4	138262499	138287162	24664	1	16559	ENSMUST00000105820.1	20495	ENSMUSG00000028758	Kif17	kinesin family member 17	SMRT Uns
chr4	140931689	140931830	142	*	Intron (ENSMUST00000030765.6/18600, intron 6 of 15)	4	140924159	140932787	8629	1	18600	ENSMUST00000148160.1	7530	ENSMUSG00000028927	Padi2	peptidyl arginine deiminase, type II	SMRT Uns
chr4	140983487	140983628	142	*	Distal Intergenic	4	140986873	141005087	18215	1	74772	ENSMUST00000168047.7	-3245	ENSMUSG00000036622	Atp13a2	ATPase type 13A2	SMRT Uns
chr4	141247377	141247518	142	*	Promoter	4	141246926	141247976	1051	1	213649	ENSMUST00000184162.1	451	ENSMUSG00000028919	Arhgef19	Rho guanine nucleotide exchange factor (GEF) 19	SMRT Uns
chr4	141952934	141953075	142	*	Promoter	4	141928388	141952076	23689	2	329977	ENSMUST00000129192.7	-858	ENSMUSG00000051435	Fhad1	forkhead-associated (FHA) phosphopeptide binding domain 1	SMRT Uns
chr4	141998772	141998913	142	*	Intron (ENSMUST00000105780.7/329977, intron 3 of 32)	4	141890851	142011637	120787	2	329977	ENSMUST00000105779.8	12724	ENSMUSG00000051435	Fhad1	forkhead-associated (FHA) phosphopeptide binding domain 1	SMRT Uns
chr4	142001727	142001868	142	*	Intron (ENSMUST00000105780.7/329977, intron 3 of 32)	4	141890851	142011637	120787	2	329977	ENSMUST00000105779.8	9769	ENSMUSG00000051435	Fhad1	forkhead-associated (FHA) phosphopeptide binding domain 1	SMRT Uns
chr4	147936593	147936734	142	*	Promoter	4	147927617	147936725	9109	2	18822	ENSMUST00000105712.1	0	ENSMUSG00000019055	Plod1	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1	SMRT Uns
chr4	152087855	152087996	142	*	Promoter	4	152086858	152115390	28533	1	269608	ENSMUST00000118648.7	997	ENSMUSG00000039713	Plekhg5	pleckstrin homology domain containing, family G (with RhoGef domain) member 5	SMRT Uns
chr4	155774643	155774784	142	*	Promoter	4	155768149	155774698	6550	2	246228	ENSMUST00000042196.3	0	ENSMUSG00000042116	Vwa1	von Willebrand factor A domain containing 1	SMRT Uns
chr5	32286434	32286575	142	*	Intron (ENSMUST00000202886.3/665270, intron 13 of 38)	5	32247351	32364356	117006	1	665270	ENSMUST00000101376.2	39083	ENSMUSG00000029134	Plb1	phospholipase B1	SMRT Uns
chr5	32322207	32322348	142	*	Exon (ENSMUST00000202201.3/665270, exon 34 of 34)	5	32353569	32366520	12952	1	665270	ENSMUST00000202453.3	-31221	ENSMUSG00000029134	Plb1	phospholipase B1	SMRT Uns
chr5	43854964	43855105	142	*	Distal Intergenic	5	43868553	43912375	43823	1	12494	ENSMUST00000030964.5	-13448	ENSMUSG00000029084	Cd38	CD38 antigen	SMRT Uns
chr5	43883049	43883190	142	*	Intron (ENSMUST00000030964.5/12494, intron 1 of 7)	5	43868553	43912375	43823	1	12494	ENSMUST00000030964.5	14496	ENSMUSG00000029084	Cd38	CD38 antigen	SMRT Uns
chr5	43915278	43915419	142	*	Distal Intergenic	5	43868553	43912375	43823	1	12494	ENSMUST00000030964.5	46725	ENSMUSG00000029084	Cd38	CD38 antigen	SMRT Uns
chr5	64884377	64884518	142	*	Distal Intergenic	5	64924680	64932761	8082	2	21897	ENSMUST00000059349.5	48243	ENSMUSG00000044827	Tlr1	toll-like receptor 1	SMRT Uns
chr5	64900326	64900467	142	*	Distal Intergenic	5	64924680	64932761	8082	2	21897	ENSMUST00000059349.5	32294	ENSMUSG00000044827	Tlr1	toll-like receptor 1	SMRT Uns
chr5	66298601	66298742	142	*	Exon (ENSMUST00000162955.7/11787, exon 6 of 6)	5	66298703	66313728	15026	2	11787	ENSMUST00000162955.7	14986	ENSMUSG00000029207	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2	SMRT Uns
chr5	66326521	66326662	142	*	Intron (ENSMUST00000162366.7/11787, intron 10 of 15)	5	66307583	66337483	29901	2	11787	ENSMUST00000161771.1	10821	ENSMUSG00000029207	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2	SMRT Uns
chr5	104958331	104958472	142	*	Intron (ENSMUST00000031239.12/27405, intron 10 of 15)	5	104935679	104977834	42156	2	27405	ENSMUST00000130644.1	19362	ENSMUSG00000029299	Abcg3	ATP binding cassette subfamily G member 3	SMRT Uns
chr5	114639460	114639601	142	*	Intron (ENSMUST00000071968.8/63873, intron 3 of 15)	5	114622157	114636261	14105	2	63873	ENSMUST00000133019.7	-3199	ENSMUSG00000014158	Trpv4	transient receptor potential cation channel, subfamily V, member 4	SMRT Uns
chr5	114667641	114667782	142	*	Downstream (1-2kb)	5	114622152	114658421	36270	2	63873	ENSMUST00000071968.8	-9220	ENSMUSG00000014158	Trpv4	transient receptor potential cation channel, subfamily V, member 4	SMRT Uns
chr5	120775762	120775903	142	*	Intron (ENSMUST00000044833.8/246727, intron 1 of 15)	5	120763917	120777640	13724	2	246727	ENSMUST00000166703.1	1737	ENSMUSG00000032661	Oas3	2'-5' oligoadenylate synthetase 3	SMRT Uns
chr5	120777663	120777804	142	*	Promoter	5	120753098	120777661	24564	2	246727	ENSMUST00000044833.8	-2	ENSMUSG00000032661	Oas3	2'-5' oligoadenylate synthetase 3	SMRT Uns
chr5	121564476	121564617	142	*	Downstream (1-2kb)	5	121567878	121571187	3310	2	11669	ENSMUST00000196694.1	6570	ENSMUSG00000029455	Aldh2	aldehyde dehydrogenase 2, mitochondrial	SMRT Uns
chr5	121594169	121594310	142	*	Promoter	5	121566027	121593824	27798	2	11669	ENSMUST00000031411.14	-345	ENSMUSG00000029455	Aldh2	aldehyde dehydrogenase 2, mitochondrial	SMRT Uns
chr5	130455214	130455355	142	*	Intron (ENSMUST00000086029.9/140904, intron 2 of 6)	5	130448801	130847412	398612	1	140904	ENSMUST00000111288.3	6413	ENSMUSG00000060371	Caln1	calneuron 1	SMRT Uns
chr5	130853464	130853605	142	*	Distal Intergenic	5	130448801	130847412	398612	1	140904	ENSMUST00000111288.3	404663	ENSMUSG00000060371	Caln1	calneuron 1	SMRT Uns
chr5	134690429	134690570	142	*	Distal Intergenic	5	134656039	134688598	32560	2	16885	ENSMUST00000015137.9	-1831	ENSMUSG00000029674	Limk1	LIM-domain containing, protein kinase	SMRT Uns
chr6	5297635	5297776	142	*	Promoter	6	5270173	5298330	28158	2	330260	ENSMUST00000123838.7	554	ENSMUSG00000032667	Pon2	paraoxonase 2	SMRT Uns
chr6	47830498	47830639	142	*	Promoter	6	47821658	47830568	8911	2	330301	ENSMUST00000143979.1	0	ENSMUSG00000051499	Zfp786	zinc finger protein 786	SMRT Uns
chr6	71359799	71359940	142	*	Intron (ENSMUST00000205022.1/ENSMUST00000205022.1, intron 1 of 1)	6	71373427	71379169	5743	1	12525	ENSMUST00000066747.13	-13487	ENSMUSG00000053977	Cd8a	CD8 antigen, alpha chain	SMRT Uns
chr6	73071421	73071562	142	*	Intron (ENSMUST00000064948.12/330355, intron 56 of 76)	6	73084178	73139005	54828	2	330355	ENSMUST00000114038.2	67443	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6	SMRT Uns
chr6	73114081	73114222	142	*	Intron (ENSMUST00000064948.12/330355, intron 41 of 76)	6	73084178	73139005	54828	2	330355	ENSMUST00000114038.2	24783	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6	SMRT Uns
chr6	73153909	73154050	142	*	Intron (ENSMUST00000064948.12/330355, intron 22 of 76)	6	73084178	73139005	54828	2	330355	ENSMUST00000114038.2	-14904	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6	SMRT Uns
chr6	73182093	73182234	142	*	Intron (ENSMUST00000064948.12/330355, intron 11 of 76)	6	73017742	73212663	194922	2	330355	ENSMUST00000204053.1	30429	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6	SMRT Uns
chr6	73210590	73210731	142	*	Intron (ENSMUST00000064948.12/330355, intron 2 of 76)	6	73017742	73212663	194922	2	330355	ENSMUST00000204053.1	1932	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6	SMRT Uns
chr6	73221722	73221863	142	*	Promoter	6	73017609	73221651	204043	2	330355	ENSMUST00000114040.7	-71	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6	SMRT Uns
