Gene	SMRT_0hr	NCoR1_0hr	SMRT_6hr_CpG	NCoR1_6hr_CpG	Clus
Fzd5	0.760651816151063	1.23305157331798	0.734747612555553	2.322401502913	Cluster1
Galm	1.54133762089712	0.198741283529902	1.44629466984464	1.13348578511178	Cluster1
Galnt18	1.4921890102806	-0.188475358338781	4.15919915516886	3.16126725097463	Cluster1
Galnt6	2.12506237953615	0.823217842518988	1.69556049402441	1.79298504364678	Cluster1
Gas2l3	0.753254242231177	1.06811894156083	0.30998730426698	0.489705854563161	Cluster1
Gas7	1.81403483189455	0.709595477860471	1.10393862184301	0.895364900023771	Cluster1
Gata2	0.170145341439293	1.2748434060316	1.17749953680742	1.33250301181179	Cluster1
Gbp6	-1.25222952949905	0	2.33714796708057	2.52832509869662	Cluster1
Gch1	1.82377007691048	0.66731613996997	2.16470149670496	2.68929953087727	Cluster1
Gcnt1	0.254953571496023	0.855057057792951	0.631682243695327	1.43932115000466	Cluster1
Gcnt2	0.588798492827878	0.0401622542862213	1.2259272176683	1.88860862611428	Cluster1
Gcnt4	1.52555862341245	1.77026080906904	2.38946403341952	2.76948112560807	Cluster1
Gdpd3	0.840546404199155	-0.0451856581308595	0.751813547490622	0.653947455280386	Cluster1
Gjb2	1.69660160773763	0.0469466711592884	2.02856956846879	2.02012413918075	Cluster1
Glipr2	1.35797958821914	-0.746156856400138	1.02087483286934	1.22142668118618	Cluster1
Glrx	0.408920835766011	1.11994697013587	0.631993208610943	0.976607106569403	Cluster1
Gm12185	0.963050982036558	0.658665084503555	3.01955257128253	2.83869042785333	Cluster1
Gm12250	1.98592499482802	-0.821872107433835	3.61293954679983	2.47202295632363	Cluster1
Gm13212	2.17736700658453	1.27304615513321	1.50092000713052	1.36696185172037	Cluster1
Gm16675	-0.0737898025648356	0.450192041018242	1.18495170658812	2.45504713860551	Cluster1
Gm1965	1.69788807041697	0.440266300034522	2.17474467958109	2.87174909415073	Cluster1
Gm1966	0.368697833700006	4.69501434127591	1.4902586383593	1.3696709127477	Cluster1
Gm3604	2.51668291635682	1.17983007507	1.36960910533014	2.86061798832961	Cluster1
Gm4827	0.638170163706374	3.85076598692825	1.02833807542771	0.628558452134434	Cluster1
Gm5431	-0.923033248626523	0.620353078991257	1.28689702439145	2.26653331857495	Cluster1
Gm5861	0	1.2758841882575	3.76160679802107	4.27020864567529	Cluster1
Gm6377	1.00356617875414	0.781300744642574	1.02945772199107	0.661000686058344	Cluster1
Gm6548	0.158869963094745	0.0997450241202777	1.29383515022044	0.920502111444595	Cluster1
Gm7030	0.851222190565813	-0.492704977310589	1.29993395410358	2.71304299902649	Cluster1
Gm8369	0	-1.61868286271779	3.35821271186212	1.7993892083281	Cluster1
Gng12	1.4982412102143	1.16778414341834	1.48649626164808	1.04451500344199	Cluster1
Gpc1	0.869003384674229	1.634956128253	0.134101694272316	1.2895164949994	Cluster1
Gpr155	-0.0109523950024755	0.598944731124709	0.958072072618882	1.33752316765337	Cluster1
Gpr183	1.67645871726988	1.02600264391672	0.814222123601387	2.43459927973046	Cluster1
Gpr33	0.709834717082066	0.179639308276253	3.62567860809875	1.49058131220847	Cluster1
Gpr34	1.14944953701024	1.5811618671762	1.8375987990633	-0.479686829546508	Cluster1
Gpr82	1.26911492671303	1.30347528173941	0.464811402412065	1.38518658449225	Cluster1
Gpr85	1.88859282991934	3.02870816802101	0.777747542865845	2.94413039016878	Cluster1
Gpt2	1.91798991679547	0.00286785334606972	1.70878079658581	0.687066620663392	Cluster1
Gramd1a	1.3549816397388	0.196300972140975	0.698663850587198	1.27478967087139	Cluster1
Gramd3	0.105309711372333	0.191544371050703	1.95968909796215	2.71826910888795	Cluster1
Gsap	1.1147766737865	0.822765205487338	0.822934449506681	1.47457450379774	Cluster1
Gstm1	0.623122893082506	4.57615476831092	0.895133084241757	2.74697866822949	Cluster1
Gstm4	2.1362444777246	1.94766805235307	2.49515312903888	1.55530164411414	Cluster1
Gtf2ird2	0.699107629695876	-0.239525352034725	0.849313043991934	0.595100792107155	Cluster1
Gtpbp2	0.997173416193693	0.0296425260665288	0.891515433929082	0.95248558089803	Cluster1
Gtpbp6	0.841567259399957	0.832142329305277	0.825599047691482	1.96318736638027	Cluster1
H1fx	0.607816239108523	0.768574697889957	0.658902744086425	1.45573195813989	Cluster1
H2-K1	1.05053813745128	-0.0218374951071099	0.778376446359106	0.588302720546548	Cluster1
H2-M5	1.56113528922091	1.03244287293295	1.30590736012294	1.73170571726013	Cluster1
H2-Q10	2.47032208328045	2.04741065003891	2.38308015992671	1.09448932450024	Cluster1
H2-Q4	1.27312248475023	-0.127667322292008	1.08088512610389	0.581987903299015	Cluster1
H2-T10	1.53396558644676	-0.530542855225456	1.75409351752454	0.63623391441973	Cluster1
H2-T23	0.814100579486625	-0.409584397541792	0.986336177486234	1.05229906426689	Cluster1
H2-T24	0.358227803807487	0.545620056100774	1.71614820039798	2.45134178773362	Cluster1
Haao	0.5393214442409	0.109500401988264	1.19035051233162	0.659407007851418	Cluster1
Havcr2	1.81935330373879	1.37970732418581	4.18319977964624	0.665851227527035	Cluster1
Hcar1	2.08719917965441	1.2797198196744	3.59846497027876	0.878847072544526	Cluster1
Hepacam2	0.142568731925871	1.29231557032578	1.07607455576141	1.12188625556837	Cluster1
Herc3	0.717299306641176	0.469989528669185	1.57061681736837	1.42109921793074	Cluster1
Herc6	0.412753686936253	-0.135642021928802	1.18769438257394	1.90770472426167	Cluster1
Hes7	0.410520456417379	-1.74401763236325	1.65668704808887	1.30093105256292	Cluster1
Hip1	0.824101912127109	0.642773571968726	1.91381901661009	-0.376146184687883	Cluster1
Hip1r	-0.0943033216173217	-0.184985364174893	1.51113303633839	0.634649482534236	Cluster1
Hk1	1.52739878683096	0.259525412818051	2.38309073822952	1.14191559702357	Cluster1
Hpgds	1.8279472915252	1.31972583442227	1.01541880633354	2.74903754340145	Cluster1
Hs3st1	2.09159136387924	2.87269010672641	3.2163411404761	1.34784378742445	Cluster1
Hs3st3a1	3.01035890311517	0.929633435007779	1.01648107711661	1.4548854454028	Cluster1
Hs3st3b1	1.94165658936966	0.954199056501517	2.21386057130371	0.602483703190629	Cluster1
Hsd17b11	0.761246360169775	0.530398445948686	1.67463865717629	1.72441632348997	Cluster1
Hspa4l	0.644621047432511	1.06674916675835	0.949126698904561	0.960944338354424	Cluster1
Ifi203	0.497359048542055	1.51267066665922	2.09735311716079	2.85246023271612	Cluster1
Ifi205	0.207409136634748	0.2044976442184	0.736191294003182	2.25027886160101	Cluster1
Ifi27l2a	1.17543284064326	2.47416125218658	1.59914199114695	2.78335886545593	Cluster1
Ifih1	0.197922122215472	0.310512732993272	0.904877998779037	1.69394774506957	Cluster1
Ifit1	-1.33240857474079	0.355337786188441	2.52253915958391	4.10652867970946	Cluster1
Ifit1bl1	-1.10052014277523	2.9599470046041	1.53070989680854	3.93027134616946	Cluster1
Ifit1bl2	0.0668747329489631	-1.11508639046776	4.07336383785856	3.73975561732234	Cluster1
Ifit2	0.236317550275949	0.243227008273406	3.02151412834381	3.23378066460345	Cluster1
Ifit3	-0.961499034340173	0.919944847248873	2.89252305187366	3.53123254620114	Cluster1
Ifit3b	-0.668556519322764	1.88372862803935	3.46369407041351	3.61513655927174	Cluster1
Ifitm6	2.20011509592329	2.39292246921586	1.76957209870652	0.404826754597083	Cluster1
Ifnb1	-0.915010635279248	0	2.99127980691524	3.56457533490678	Cluster1
Ifnlr1	0.971430261152819	3.450623308627	3.02947951841518	1.95692815557148	Cluster1
Ift43	1.06125637646012	0.719737074454066	1.78515566810261	1.22295259892623	Cluster1
Igf2bp2	1.52309632928087	1.24401937562309	1.69615728788282	1.08876722636851	Cluster1
Igtp	1.04602413562792	-0.328640602225575	2.44933194266694	2.58542385701855	Cluster1
Iigp1	-1.33856318478014	0	3.85856156696472	3.90384614340021	Cluster1
Il12a	0	0	3.4515026529813	6.95064075359095	Cluster1
Il12b	1.58917369347581	2.00684135052129	2.72007449533626	1.9477044794842	Cluster1
Il15	0.985565711348887	-0.0849260101246622	1.72087253768444	1.99275912446836	Cluster1
Il1a	3.59619495018636	1.07339017726056	2.34960903909726	0.564330926616411	Cluster1
Il1r2	0.661862494210709	0.972235101116389	1.98067464513931	1.818116017289	Cluster1
Il1rap	0.50956338402492	1.28195050818772	1.05536799453568	1.49818956078955	Cluster1
Il2	0	-3.62714385865893	2.30659765168819	7.16610089435121	Cluster1
Il27	-0.159775905601909	0.491295645239813	1.13478465738851	5.6541679703593	Cluster1
Il6	-0.0228359464294343	1.13260381169226	2.49644162216062	2.77172529005993	Cluster1
Inpp1	1.37851919754075	0.352096706645521	1.74544581003907	1.05203639837782	Cluster1
Insig1	1.02991866198014	1.21973031208747	0.241927552019999	0.867320378304638	Cluster1
Ipcef1	2.68065821042033	1.39768763764058	1.22492271889209	0.0703638348049596	Cluster1
Irf1	0.472708518502608	-0.0377157214749421	0.641458529699441	0.835281646743052	Cluster1
Irf2	0.0767543308576374	0.134530462984864	1.02088751642967	1.3047894877519	Cluster1
Irf8	0.122226565798849	-0.314541617922029	1.82566923197878	1.10100492903305	Cluster1
Irg1	1.15563954494969	-2.60188758428446	2.37666782937962	1.61626647250258	Cluster1
Irgm1	0.297514569511906	-0.257869383100625	1.82454637356463	2.08105136261892	Cluster1
Irgm2	1.63388361662235	-0.365297277918476	2.8246912019122	2.54315280176972	Cluster1
Irs2	1.58380754118657	-0.559177027637472	1.78477998858153	1.62594545793522	Cluster1
Isg15	-0.307816953720257	-1.00664313032929	1.49865347942734	1.30377175059628	Cluster1
Isg20	0.0420598024043533	0.324759442326638	2.00856531853237	1.5554788108217	Cluster1
Itgb5	1.15460130987558	0.170857982791002	0.76257722213464	1.0019907595853	Cluster1
Itk	0.152707135462577	0.160328032362488	3.2037358015043	1.17095589555705	Cluster1
Itm2b	0.151817333608933	0.316517053083532	0.697492146290839	1.16814142832657	Cluster1
Itpr1	0.182175451211324	0.143050327495278	0.758499644064123	1.1179547423346	Cluster1
Itpr2	0.939144488604992	0.724076452870032	1.11345099060438	1.06100674128745	Cluster1
Itpripl2	0.433258433419342	0.580832805850883	1.29729663161075	0.784420142033637	Cluster1
Kdelc2	1.71111299408783	1.06798681542937	2.00002968504158	0.209403372601166	Cluster1
Kif5c	0.126097135309178	1.17772598766714	1.53091633376819	2.88435847566941	Cluster1
Klf6	0.477537281800403	0.0989854088019659	0.632690228988116	1.64572629638503	Cluster1
Klf7	1.20767207177235	1.18714785813595	-0.0643415361096973	0.330965494985892	Cluster1
Klra17	0.0899270551432479	1.6995224159793	1.86071442069431	2.83949190056075	Cluster1
Klrb1b	1.64993321255868	0.945864071053069	1.29476985254493	0.702131029204785	Cluster1
Lap3	0.106406390454079	0.267022457575278	1.52015575965222	0.710167675695254	Cluster1
Laptm4b	0.69163139111647	0.769293637415784	0.781278732450525	0.72344651901804	Cluster1
Large	0.121585557827617	0.782275559764282	0.999587327156666	1.30531080676394	Cluster1
Leprotl1	1.05857086123738	-0.0954892612966512	1.91789917737336	0.910377619658567	Cluster1
Lgals8	0.594453417484731	0.017937806202768	1.07586894064604	1.20262774725704	Cluster1
Lhx8	0.74668053500085	-1.04478346835031	0.631425213900708	0.603312988080934	Cluster1
Lipg	2.23946928714031	1.85002686548734	1.10938494730956	3.11576871267141	Cluster1
Lnpep	0.54780633064109	0.513440275490917	1.17562929871306	0.673786116329471	Cluster1
Lonrf1	1.43365477158246	0.308248432917313	0.747655082137345	1.3033624550651	Cluster1
Lpin1	0.788394258089367	1.06040216279564	0.620102947041835	-0.144212723123673	Cluster1
Lppr4	1.64448371449494	2.46630914019061	1.42080260295946	5.83099701325677	Cluster1
Lrp1	3.38696354724456	1.9140058615765	1.75702659185677	2.23414459929873	Cluster1
Lrrc32	-3.49252040130591	4.29184417779094	1.85764483587338	2.40536290161439	Cluster1
Lrrk2	0.677135622527817	0.770304379915637	1.30719736632284	0.29674107116523	Cluster1
Ltc4s	2.32027488119223	0.405530545366787	-1.3644726589555	0.695081569094603	Cluster1
Ly6a	0.0898177947670494	0.586095766513502	1.27432918030018	2.047185037067	Cluster1
Lyrm1	1.077295541494	-0.19281356749415	0.992823646095516	1.29221174031038	Cluster1
Lyz1	1.45109585333759	1.36700648971995	0.123351850369753	2.27750457888082	Cluster1
Lyz2	1.89731518329989	2.61605656336105	1.76754483085491	6.23657133787326	Cluster1
Macc1	1.58401792058104	3.28875775041064	1.22113141221802	1.17075309705597	Cluster1
Macrod2	1.05837522068415	2.09316626213851	1.8245855473004	2.56444309014591	Cluster1
Mafk	0.487167881760967	0.501190719404485	1.18064859518764	1.74051111718992	Cluster1
Magi3	1.28187548059065	1.18675357342318	0.758457137566502	1.74662562901204	Cluster1
Mapk11	1.60741936929891	2.01790270546339	0.665523790993969	2.24942331275106	Cluster1
Mapre3	1.04575368829034	-0.493840987888576	0.656862476375547	0.790181672567123	Cluster1
March3	0.546025395166512	0.564986428981438	1.0781212552805	1.41311655422429	Cluster1
Marveld2	0.38782720869841	0.0658329564377878	1.76044587566042	0.60911396847043	Cluster1
Max	0.337869705266271	0.147051077648227	0.975228397402016	1.13753771416121	Cluster1
Mblac2	1.92937481647209	0.810250574559538	1.13192524626515	1.42807119202291	Cluster1
Mdfic	0.405704951498933	-0.0251606605957978	1.04044853211659	0.890655755053965	Cluster1
Megf9	1.2878225127477	1.0258611640463	-0.358713367616448	1.37468845000792	Cluster1
Mfsd2a	0.383442876226074	0.946563405942016	0.835328808066701	2.0059252235151	Cluster1
Mgat1	0.194947269224865	-0.0838592162667361	0.702243586123229	1.06847764939875	Cluster1
Misp	0.283741611685362	1.12744848563997	0.931734059868568	3.53256115187459	Cluster1
Mitd1	0.185008699790137	-0.0561458377171641	0.914862093761777	1.84153376595262	Cluster1
Mitf	2.42584509381501	-0.0109942011131876	2.33396736343383	1.23759870267887	Cluster1
Mixl1	1.49120671347821	2.12291473231334	1.5539186076816	5.7065609887506	Cluster1
Mllt3	0.195162117361245	-0.000373686884155863	1.2233051327661	0.766008682044631	Cluster1
Mndal	0.244085256331731	0.700416330898628	1.67423006327282	1.86046862930678	Cluster1
Mob1b	0.603300586554569	0.702012323605399	0.705417153181492	1.00643497803356	Cluster1
Mocos	-0.0910664352025522	-0.120948262562511	0.882785378711276	1.30040442464214	Cluster1
Morc3	0.258468126222218	0.160703217932641	0.823202776984908	1.29273002204381	Cluster1
Mov10	-0.340519673928278	0.0425507978640586	0.860002944799651	1.73486764941855	Cluster1
Mpp1	0.890014336238791	0.154874162243674	1.97518697338756	1.01372650947868	Cluster1
Ms4a6d	1.99940136963802	1.35687989799149	-1.20949223295515	-0.141012696506557	Cluster1
Msx3	3.09613604221529	0	2.83213042467094	1.96035346018469	Cluster1
Mthfr	0.226259641214842	0.253894830843503	1.6977477608623	2.82654450231141	Cluster1
Mtm1	0.701552668705909	0.862626311342029	1.3804951960864	1.7644633864963	Cluster1
Mtss1	1.99332015260025	2.44146252232596	-0.388980936711766	4.43564250365912	Cluster1
Mx1	0.607024006192673	1.42129287604585	1.94316213093646	2.83999088258713	Cluster1
Mx2	0.0105596650229194	0.659003955702599	1.22871374137922	3.15812049045601	Cluster1
Mxd1	-0.225436453012641	-0.583705394085695	0.605344904827299	3.15221907756289	Cluster1
Myc	0.0536988079605029	0.055237078424192	1.47070415622794	0.895179671504707	Cluster1
Mycl	0.574895225479893	-0.0931498086706226	1.82759262148106	1.29187834520579	Cluster1
Mylip	1.26737892967812	1.15521775245868	2.30355284225203	1.4316585188075	Cluster1
Myo10	-1.79561521994709	-1.22926704215547	1.76184855862291	2.64498185904999	Cluster1
Myo1e	1.87359314010328	0.991581046295051	1.0413883834158	0.930288028260505	Cluster1
Naa25	0.355980179814941	0.338276520502503	1.2656129884043	0.898657710207674	Cluster1
Naalad2	0.665410499441289	0.731834538208458	1.04596186214914	1.92128717586758	Cluster1
Nabp1	1.07156580300021	0.694517199344849	-0.379095549606543	0.209926242679507	Cluster1
Naip5	0.980616962910243	-0.313865520878106	1.45663732374777	1.0596893723122	Cluster1
Naip6	1.13854968573481	-0.240155150231194	1.31014702721362	1.10162513918575	Cluster1
Ncoa7	1.04148302383298	0.672094810158761	1.34569831987113	0.615114903200221	Cluster1
Ndel1	0.75122475232743	0.683185598632607	0.50605007123019	1.22548721361533	Cluster1
Nek6	0.2147655565815	0.364346878604879	1.12473702090154	0.702289415429042	Cluster1
Net1	0.241537124704856	-0.348565053823587	0.9356892516644	1.06653715302618	Cluster1
Neu3	1.24202828523049	0.136910363856831	1.07747835457838	0.927160025724341	Cluster1
Nfkbiz	0.694790625821451	1.01507907276651	-0.227874489310148	-0.822177631546623	Cluster1
Nid1	0.74847913684804	-2.12213684748456	5.23577504520284	3.044052055082	Cluster1
Nid2	1.11273993994012	1.74082831396155	1.07280390744426	2.63534727101801	Cluster1
Nipal1	1.08278604835426	0.791582614579565	0.732174877747793	2.51577763281148	Cluster1
Nkx3-2	0.969368182323876	-0.30930097398836	1.51670188201467	1.03724269151355	Cluster1
Nlrc5	2.28415814379508	-0.382272260341677	1.98601793735266	0.858590866281145	Cluster1
Nmral1	1.10000317830681	0.226726619293382	1.79844653734093	0.618979999359	Cluster1
Nol7	0.316382819770241	0.0584416507569463	0.957098298492651	1.10111259470687	Cluster1
Npc2	0.0463581045027564	-0.143482476304451	0.82402459840503	1.10122583594406	Cluster1
Nqo2	1.22873870594751	0.308691965438708	1.00879611780822	2.65297583436645	Cluster1
Nr4a3	0.241697180553244	-0.584248751075847	1.73192375892684	1.71246536089213	Cluster1
Nrp1	1.53300689627104	1.36368403129986	1.91113442956559	1.6389059578305	Cluster1
Nt5c3	0.604095287711793	0.0143134543311562	2.27165818155278	2.02880622186064	Cluster1
Nupr1	3.65762078526979	-0.0663917334732974	0.76783383668821	2.56316669078473	Cluster1
Oas1a	-0.246165630629165	-0.673506622986924	1.5317941162633	1.38794233807272	Cluster1
Oas1b	0.338318217741365	0.325295966834835	1.96310375006321	3.34853807709303	Cluster1
Oas1c	-0.243931341891824	0.823622390571037	1.72062130956956	2.34929056997365	Cluster1
Oas1g	-0.700704663228269	-1.16332174075449	0.946917800923933	1.6672374691857	Cluster1
Oas2	-0.700855140298338	1.80468071616933	2.28723348293632	2.94933721978971	Cluster1
Oas3	-1.7264497382521	0.435667150847374	1.26315556876518	2.39853297301591	Cluster1
Oasl1	0.323422263601241	0.801417308134524	2.04641089857176	2.46610286898903	Cluster1
Oasl2	0.122304027897099	0.91619375524054	1.95516897934484	2.16181280247327	Cluster1
Ogfrl1	0.645453400465988	1.36118239158725	1.7221507956902	2.17006914950956	Cluster1
Osgin1	1.32634584264172	0.589075323069557	1.42400739212504	1.18365173140365	Cluster1
Osr2	0.133816522098728	0.721318891763935	1.13111607143001	1.28801170550551	Cluster1
Otof	1.5264045776135	-1.60856674120686	3.93460976583853	2.32202180133192	Cluster1
Otud1	-0.382922223056333	1.21427715919071	1.18256267974981	1.58311065114736	Cluster1
P2rx4	0.608632359590142	0.752185796771799	0.0520041637047356	2.10910447608624	Cluster1
P2ry10	0.828058273591803	0.72413382486297	1.22008662217083	0.321144046612526	Cluster1
Pag1	-0.970098351812254	1.33844234532451	0.511278406893026	1.79973065803026	Cluster1
Pald1	0.758712027364052	1.5220279569219	0.625569367251579	0.843557688957919	Cluster1
Pank1	2.49945676544206	1.08017679436339	2.69937262208936	0.225713528960544	Cluster1
Papd7	0.486048651166915	0.791410447776045	1.26854903716248	1.66328381641807	Cluster1
Parp10	-0.125585426167547	-0.410552055539213	1.13339797835865	1.1734779362648	Cluster1
Parp11	0.302824030400009	0.0529703889368429	1.56342199675149	1.50176485639442	Cluster1
Parp14	-0.0262411826394316	0.422323430972115	1.21170680630496	1.9645300723726	Cluster1
Parp8	1.40724006886491	0.858826372654227	2.67616435642789	0.783752734168206	Cluster1
Pcdh1	-0.321882026724302	1.18963677861384	0.806308747517534	0.824870284742773	Cluster1
Pcdhgb2	1.58756236816276	1.53960326432185	1.49031147913141	2.18288531856126	Cluster1
Pcgf5	0.0771568343480034	0.66852336705466	1.12775479892128	1.03575305993248	Cluster1
Pclo	0	0	0.897581168784107	7.0634586774356	Cluster1
Pcsk2	1.10651562170327	3.25838961370564	3.40783658253977	2.70278617345967	Cluster1
Pfkp	0.89148731311214	0.3036845024487	1.18779698992779	1.07180884079073	Cluster1
Pgm2l1	0.634020126648558	-0.361878108890743	0.826611727270809	1.73137640609375	Cluster1
Phf11c	-0.299372881323346	-0.340448807590343	0.84412222742666	1.2989605159627	Cluster1
Phf11d	-0.942282736733608	-0.373119534757177	1.19626925911969	1.44478400559055	Cluster1
Phka2	1.31155524735601	0.950756912182718	0.799296742800439	0.328075244400567	Cluster1
Phlda1	0.0345813021709925	0.886214872479139	1.239930527698	1.699714770209	Cluster1
Pik3cg	0.609635618206529	0.903229845680549	0.212098591009441	1.08488896622152	Cluster1
Pilrb1	0.729783390921203	-0.131460649487375	0.75248435404223	1.57248974126415	Cluster1
Pilrb2	1.36156073323786	0.000423176455132564	1.71723342784778	2.00179238787539	Cluster1
Pkib	0.867915910147355	1.00266650422102	0.87201835956442	1.13390394395281	Cluster1
Pla2g16	0.829061719520168	-0.480148598380766	1.49756037119615	0.890289965698513	Cluster1
Pla2g5	0.15339577690087	2.48827550543896	1.42019389488486	2.97878173015506	Cluster1
Plagl1	1.2911023097263	2.12814051439229	1.71519994906326	2.13360697088648	Cluster1
Plat	1.50571059812854	0.797385567537922	4.19124980735888	5.27177676839768	Cluster1
Plaur	-1.51468685027596	1.21801124664374	1.36913724544246	3.31056982183467	Cluster1
Plcb4	0.35019853301529	-0.518643479218884	3.06539585069497	1.2898936059919	Cluster1
Plcxd1	0.804485431800868	1.48270882821811	1.08518318913063	1.55037827702781	Cluster1
Plek2	1.47802308138763	-0.695563785309604	1.89483598012227	2.79856175381844	Cluster1
Plin2	0.355041801696577	-0.232769916270098	1.43699027505679	0.906231646483103	Cluster1
Plk2	1.93633074977828	2.37989898272646	2.01977286091665	1.82632659314619	Cluster1
Plp2	0.332978185357554	0.999401215689729	0.791750015092408	1.334713916251	Cluster1
Plxnb2	1.2676817440652	1.85140212214604	-0.126515631341666	2.65795640761586	Cluster1
Pmepa1	-0.118126915442668	0.348408936167579	1.34081451713645	1.29393539332536	Cluster1
Pml	-1.04866647896143	-1.45255249666871	0.991498725566177	1.53540524353103	Cluster1
Pmp22	2.53687314469812	2.64656864910611	1.98897256486681	4.83249750499609	Cluster1
Pnp2	2.60649289518046	-0.405339376079973	2.71022809615258	1.8482245848041	Cluster1
Ppap2a	0.639256256503307	0.966939273348283	1.27492566699857	1.14278961368033	Cluster1
Pparg	0.368216043994897	2.63640968162793	0.61507909057624	2.17438369156248	Cluster1
Ppm1h	0.739461289077181	0.310447867276966	1.36397506605419	0.96265323645402	Cluster1
Ppm1k	0.949487100743442	0.0804667850852152	1.39077372222731	1.45795832370239	Cluster1
Prdx4	0.376827639991745	0.0422012131279911	0.639055568582187	1.78123068849524	Cluster1
Prickle3	0.538903545889869	1.18847012449774	1.4118179791579	1.41945471026195	Cluster1
Prkch	1.73472341941139	0.164091398460778	2.02137782854641	0.698105124254384	Cluster1
Prkcz	0.333543134813273	2.11682221736489	1.95200137781866	1.60899104131254	Cluster1
Prnp	1.02372482695047	1.27921396804262	1.99352230259801	1.73530665667219	Cluster1
Procr	0.377823229464671	0.469547465971659	3.17618127370321	2.83722834154741	Cluster1
Prodh	0.747100655223748	1.40888509149765	1.87394586906644	1.14836089888252	Cluster1
Prr15	2.43265025855526	0.885165906576378	-1.21766440854852	1.28167890033185	Cluster1
Prrg4	1.29538194872777	2.07628417012394	3.90442910581063	2.25601813320082	Cluster1
Psmb10	0.410403982690278	-0.170073816271815	1.04440128122217	0.662080507326107	Cluster1
Ptger2	2.3403869748197	0.719486779645893	-1.03861498924064	2.30182751660455	Cluster1
Ptgs1	1.97465118785409	2.01250180831754	0.91517957739001	0.955428977535631	Cluster1
Ptpn7	0.767949051058022	1.36898271390506	1.07751747800015	-0.738471805593839	Cluster1
Pttg1	-0.279664598397641	-0.282996904236412	1.16903793296523	0.653359915720706	Cluster1
Pwwp2b	1.07575758894067	-0.28284961106995	1.4587186484682	0.76818285383704	Cluster1
Pxdc1	0.539136604284911	3.23893500580396	3.37162611971491	5.20833193087731	Cluster1
Pxmp2	0.444879963634693	0.179887700943761	0.76414193656516	1.35952653295685	Cluster1
Pydc3	0.625177026145392	2.22037745627674	3.70234993197563	4.99476284195691	Cluster1
Pyhin1	2.0784279800173	2.56945610365628	2.5101816717071	2.37928743234224	Cluster1
Qpct	0.935216341942184	0.373424397538952	2.76602359397431	1.2515210384151	Cluster1
Qsox1	2.05312773666426	1.41767062452194	-1.01042464056838	1.26273007710152	Cluster1
Rab28	0.892167326376231	0.656090614819364	0.977514555673043	1.32863698290469	Cluster1
Rab29	0.183810339713399	0.011939474225953	1.32534875295131	1.93046681420913	Cluster1
Rab32	0.621854544302259	0.559071184790122	0.82978586351897	0.806735305491546	Cluster1
Rabgap1l	1.45617661171269	0.585091902782183	0.863112629844259	0.635413541760754	Cluster1
Ralgps2	1.65699452495622	2.27231007910634	1.26765993264041	2.54260294517441	Cluster1
Rap2b	2.23240600564387	2.03468042594828	1.6076536645891	2.29292237534269	Cluster1
Rasa4	0.58617890018831	-0.216730985521982	1.74406411403198	1.80872923810641	Cluster1
Rasd1	-0.058618284947509	-0.388353160707506	1.09586204278967	2.03058799781247	Cluster1
Rbm43	0.27540196341617	-0.138129943845305	1.86083089356644	1.97763841547023	Cluster1
Rcn1	1.00581236351429	2.73350661929014	1.91890549153696	3.09302088898276	Cluster1
Rell1	0.998730107385546	0.109975564351051	0.588928934276032	1.78743928475117	Cluster1
Rgs1	0.186165055142312	2.86439401984417	1.09145178329038	2.14473790745795	Cluster1
Rgs14	0.0760068817691358	0.455854953712393	1.65871290926217	2.45870469785549	Cluster1
Rgs2	0.606654983139765	0.611713048773794	1.29371344699811	1.01208437965723	Cluster1
Rilpl1	0.756735311251876	1.44442857395774	2.00917352088038	2.41151308369692	Cluster1
Rin2	0.182403013147866	0.0701207391222984	1.87127618882606	1.52884535269874	Cluster1
Ripk2	0.737752696958401	0.805052024672882	0.377252709366985	1.45856705103522	Cluster1
Rnaset2b	0.756431844436017	0.038110266823051	1.7880003536332	0.763249443420912	Cluster1
Rnf125	0.223860494120105	1.97946341294343	0.766482543428074	5.61911790998467	Cluster1
Rnf128	2.7950903467751	0.674933704384492	1.54996788235453	1.88234826507284	Cluster1
Rnf180	0.995692314451781	0.348983352159997	1.00253065967878	0.726469906712276	Cluster1
Rnf19b	0.063185875507127	0.0322024526653523	0.817086101338376	1.30518025107804	Cluster1
Ryr2	-0.137767350846037	-0.622994617883974	0.615914748671048	2.47232379517966	Cluster1
Samd9l	2.20521250122746	-0.520676108459815	3.00449106519417	1.65035869506012	Cluster1
Samhd1	-0.883799251152115	-0.581696562735658	0.338568586625323	0.83687641742916	Cluster1
Samsn1	3.38120620649711	1.31138146978016	0.518208802867505	1.93193086506594	Cluster1
Sap30	0.125693796750965	0.263445010938536	0.757419142269264	1.14007967754548	Cluster1
Sash1	0.391578206321875	0.0641104310554433	1.5459236986214	1.39546992313473	Cluster1
Sat1	0.98011774882945	0.946230639468384	0.811925203379451	1.36699240149389	Cluster1
Sbds	0.193924494612037	0.541547878308198	0.636506180273939	1.37483827528892	Cluster1
Scd4	-0.694721603738434	0.563454067555412	1.47572699916955	1.250266709182	Cluster1
Scn1b	1.11183722817359	-0.250778643629835	0.980152193993091	3.02046839025154	Cluster1
Sco1	0.947721829028934	0.498862119593892	1.80100692495779	2.51037069871719	Cluster1
Scoc	1.06142092455397	0.475464983660357	0.588549131265785	0.63751670971838	Cluster1
